categoria_ruralidad_2024,cod_natujur,count_a,count_de,departamento,dinamica_2024,divipola,documento_justificativo,estado_folio,fecha_apertura_texto,fecha_radica_texto,matricula,municipio,nombre_natujur,num_anotacion,orip,pk,predios_nuevos,tiene_mas_de_un_valor,tiene_valor,tipo_predio_zona,valor,year_radica
Ciudades y aglomeraciones,112,1,2,BOGOTÁ D.C.,1,11001,00-ESCRITURA 487 DEL 04/03/21; SOACHA,ACTIVO,1993-10-21 00:00:00,14/05/21,051-185129,BOGOTÁ D.C.,ADJUDICACIÓN LIQUIDACIÓN SOCIEDAD CONYUGAL,6,51,11001-051-185129-00006-00112-2021,0,0,1,URBANO,0.0,2021
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,00-ESCRITURA 1467 DEL 19/04/22; SOACHA,ACTIVO,1999-05-29 12:13:16,04/05/22,051-192963,BOGOTÁ D.C.,COMPRAVENTA,5,51,11001-051-192963-00005-00125-2022,0,0,1,URBANO,35504000,2022
Ciudades y aglomeraciones,841,1,1,BOGOTÁ D.C.,0,11001,00-OFICIO 129497 DEL 24/08/17; SOACHA,ACTIVO,2000-06-30 00:00:00,03/01/22,051-193158,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,3,51,11001-051-193158-00003-00841-2022,0,0,1,URBANO,0.0,2022
Ciudades y aglomeraciones,911,2,0,BOGOTÁ D.C.,0,11001,00-ESCRITURA 3056 DEL 15/07/22; SOACHA,ACTIVO,2000-06-30 00:00:00,05/08/22,051-193158,BOGOTÁ D.C.,DECLARACIÓN DE CONSTRUCCIÓN EN SUELO PROPIO,4,51,11001-051-193158-00004-00911-2022,0,0,1,URBANO,120000000,2022
Ciudades y aglomeraciones,125,2,2,BOGOTÁ D.C.,1,11001,00-ESCRITURA 3056 DEL 15/07/22; SOACHA,ACTIVO,2000-06-30 00:00:00,05/08/22,051-193158,BOGOTÁ D.C.,COMPRAVENTA,5,51,11001-051-193158-00005-00125-2022,0,0,1,URBANO,145000000,2022
Ciudades y aglomeraciones,904,2,0,BOGOTÁ D.C.,0,11001,00-ESCRITURA 3148 DEL 21/07/22; SOACHA,ACTIVO,2000-06-30 00:00:00,05/08/22,051-193158,BOGOTÁ D.C.,ACTUALIZACIÓN DE NOMENCLATURA,6,51,11001-051-193158-00006-00904-2022,0,0,1,URBANO,0.0,2022
Ciudades y aglomeraciones,911,2,0,BOGOTÁ D.C.,0,11001,00-ESCRITURA 3056 DEL 15/07/22; SOACHA,ACTIVO,2000-06-30 00:00:00,05/08/22,051-193158,BOGOTÁ D.C.,DECLARACIÓN DE CONSTRUCCIÓN EN SUELO PROPIO,7,51,11001-051-193158-00007-00911-2022,0,0,1,URBANO,120000000,2022
Ciudades y aglomeraciones,125,2,2,BOGOTÁ D.C.,1,11001,00-ESCRITURA 3056 DEL 15/07/22; SOACHA,ACTIVO,2000-06-30 00:00:00,05/08/22,051-193158,BOGOTÁ D.C.,COMPRAVENTA,8,51,11001-051-193158-00008-00125-2022,0,0,1,URBANO,145000000,2022
Ciudades y aglomeraciones,904,2,0,BOGOTÁ D.C.,0,11001,00-ESCRITURA 3148 DEL 21/07/22; SOACHA,ACTIVO,2000-06-30 00:00:00,05/08/22,051-193158,BOGOTÁ D.C.,ACTUALIZACIÓN DE NOMENCLATURA,9,51,11001-051-193158-00009-00904-2022,0,0,1,URBANO,0.0,2022
Ciudades y aglomeraciones,301,8,2,BOGOTÁ D.C.,1,11001,00-ESCRITURA 2210 DE 10/06/2023; 051-SOACHA,ACTIVO,,2023-07-31 00:00:00,051-193199,BOGOTÁ D.C.,ADJUDICACIÓN SUCESIÓN DERECHO DE CUOTA,2,51,11001-051-193199-00002-00301-2023,0,0,1,URBANO,89500000,2023
Ciudades y aglomeraciones,109,4,1,BOGOTÁ D.C.,1,11001,00-ESCRITURA 3327 DE 16/08/2023; 051-SOACHA,ACTIVO,,2023-08-31 00:00:00,051-193199,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESION,3,51,11001-051-193199-00003-00109-2023,0,0,1,URBANO,89500000,2023
Ciudades y aglomeraciones,125,1,4,BOGOTÁ D.C.,1,11001,00-ESCRITURA 3850 DE 23/09/2023; 051-SOACHA,ACTIVO,,2023-10-11 00:00:00,051-193199,BOGOTÁ D.C.,COMPRAVENTA,4,51,11001-051-193199-00004-00125-2023,0,0,1,URBANO,205000000,2023
Ciudades y aglomeraciones,901,10,0,BOGOTÁ D.C.,0,11001,00-ESCRITURA 1597 DEL 10/08/21; SOACHA,ACTIVO,2001-01-26 00:00:00,18/08/21,051-193203,BOGOTÁ D.C.,ACLARACIÓN,3,51,11001-051-193203-00003-00901-2021,0,0,1,URBANO,0.0,2021
Ciudades y aglomeraciones,429,2,1,BOGOTÁ D.C.,0,11001,00-OFICIO 1765 DEL 03/08/22; SOACHA,ACTIVO,2010-08-27 09:50:37,02/09/22,051-193717,BOGOTÁ D.C.,EMBARGO EJECUTIVO CON ACCIÓN REAL,8,51,11001-051-193717-00008-00429-2022,0,0,1,URBANO,0.0,2022
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,00-ESCRITURA 10161 DEL 11/05/21; SOACHA,ACTIVO,2011-12-15 10:38:54,19/07/21,051-194897,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,8,51,11001-051-194897-00008-00843-2021,0,0,1,URBANO,33600000,2021
Ciudades y aglomeraciones,904,1,0,BOGOTÁ D.C.,0,11001,00-ESCRITURA 5059 DEL 27/12/21; SOACHA,ACTIVO,2011-12-15 10:38:54,20/01/22,051-194897,BOGOTÁ D.C.,ACTUALIZACIÓN DE NOMENCLATURA,9,51,11001-051-194897-00009-00904-2022,0,0,1,URBANO,0.0,2022
Ciudades y aglomeraciones,843,2,0,BOGOTÁ D.C.,0,11001,00-ESCRITURA 5059 DEL 27/12/21; SOACHA,ACTIVO,2011-12-15 10:38:54,20/01/22,051-194897,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,10,51,11001-051-194897-00010-00843-2022,0,0,1,URBANO,0.0,2022
Ciudades y aglomeraciones,843,1,2,BOGOTÁ D.C.,0,11001,00-ESCRITURA 5059 DEL 27/12/21; SOACHA,ACTIVO,2011-12-15 10:38:54,20/01/22,051-194897,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,11,51,11001-051-194897-00011-00843-2022,0,0,1,URBANO,0.0,2022
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,00-ESCRITURA 5059 DEL 27/12/21; SOACHA,ACTIVO,2011-12-15 10:38:54,20/01/22,051-194897,BOGOTÁ D.C.,COMPRAVENTA,12,51,11001-051-194897-00012-00125-2022,0,0,1,URBANO,83000000,2022
Ciudades y aglomeraciones,843,1,2,BOGOTÁ D.C.,0,11001,00-ESCRITURA 3026 DEL 03/06/22; SOACHA,ACTIVO,2011-12-15 10:38:54,24/06/22,051-194902,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,6,51,11001-051-194902-00006-00843-2022,0,0,1,URBANO,0.0,2022
Ciudades y aglomeraciones,307,1,1,BOGOTÁ D.C.,1,11001,00-ESCRITURA 3026 DEL 03/06/22; SOACHA,ACTIVO,2011-12-15 10:38:54,24/06/22,051-194902,BOGOTÁ D.C.,COMPRAVENTA DERECHOS DE CUOTA,7,51,11001-051-194902-00007-00307-2022,0,0,1,URBANO,30014000,2022
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,00-ESCRITURA 950 DE 25/08/2023; 051-SOACHA,ACTIVO,,2023-09-07 00:00:00,051-194902,BOGOTÁ D.C.,COMPRAVENTA,8,51,11001-051-194902-00008-00125-2023,0,0,1,URBANO,130000000,2023
Ciudades y aglomeraciones,307,2,1,BOGOTÁ D.C.,1,11001,00-ESCRITURA 3145 DE 02/09/2023; 051-SOACHA,ACTIVO,,2023-10-23 00:00:00,051-195356,BOGOTÁ D.C.,COMPRAVENTA DERECHOS DE CUOTA,8,51,11001-051-195356-00008-00307-2023,0,0,1,URBANO,91000000,2023
Ciudades y aglomeraciones,125,2,2,BOGOTÁ D.C.,1,11001,00-ESCRITURA 564 DE 20/02/2023; 051-SOACHA,ACTIVO,,2023-04-20 00:00:00,051-195580,BOGOTÁ D.C.,COMPRAVENTA,10,51,11001-051-195580-00010-00125-2023,0,0,1,URBANO,90000000,2023
Ciudades y aglomeraciones,304,4,0,BOGOTÁ D.C.,0,11001,00-ESCRITURA 564 DE 20/02/2023; 051-SOACHA,ACTIVO,,2023-04-20 00:00:00,051-195580,BOGOTÁ D.C.,AFECTACIÓN A VIVIENDA FAMILIAR,11,51,11001-051-195580-00011-00304-2023,0,0,1,URBANO,0.0,2023
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,00-ESCRITURA 7340 DEL 30/12/21; SOACHA,ACTIVO,2004-12-07 15:41:32,17/02/22,051-207081,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,7,51,11001-051-207081-00007-00843-2022,0,0,1,SIN INFORMACION,0.0,2022
Ciudades y aglomeraciones,219,1,1,BOGOTÁ D.C.,1,11001,00-ESCRITURA 7340 DEL 30/12/21; SOACHA,ACTIVO,2004-12-07 15:41:32,17/02/22,051-207081,BOGOTÁ D.C.,HIPOTECA ABIERTA SIN LIMITE DE CUANTIA,8,51,11001-051-207081-00008-00219-2022,0,0,1,SIN INFORMACION,0.0,2022
Ciudades y aglomeraciones,429,2,2,BOGOTÁ D.C.,0,11001,00-OFICIO 908 DE 04/05/2023; 051-SOACHA,ACTIVO,,2023-06-16 00:00:00,051-207081,BOGOTÁ D.C.,EMBARGO EJECUTIVO CON ACCIÓN REAL,9,51,11001-051-207081-00009-00429-2023,0,0,1,SIN INFORMACION,0.0,2023
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,00-ESCRITURA 526 DEL 17/06/16; SOACHA,ACTIVO,2010-12-07 14:53:26,27/05/21,051-207366,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,7,51,11001-051-207366-00007-00843-2021,0,0,1,URBANO,50000000,2021
Ciudades y aglomeraciones,455,1,1,BOGOTÁ D.C.,1,11001,00-OFICIO 699 DEL 04/05/21; SOACHA,ACTIVO,1997-05-07 11:54:20,04/05/21,051-217848,BOGOTÁ D.C.,OFERTA DE COMPRA EN BIEN URBANO,10,51,11001-051-217848-00010-00455-2021,0,0,1,URBANO,0.0,2021
Ciudades y aglomeraciones,455,1,1,BOGOTÁ D.C.,1,11001,00-OFICIO 43181 DEL 08/08/22; SOACHA,ACTIVO,2017-10-31 10:35:49,09/08/22,051-221150,BOGOTÁ D.C.,OFERTA DE COMPRA EN BIEN URBANO,2,51,11001-051-221150-00002-00455-2022,0,0,1,URBANO,137737120,2022
Ciudades y aglomeraciones,121,2,2,BOGOTÁ D.C.,1,11001,00-ESCRITURA 6261 DE 16/12/2022; 051-SOACHA,ACTIVO,,2023-02-14 00:00:00,051-225140,BOGOTÁ D.C.,CESIÓN A TÍTULO GRATUITO DE BIENES FISCALES,3,51,11001-051-225140-00003-00121-2023,0,0,1,URBANO,0.0,2023
Ciudades y aglomeraciones,121,2,2,BOGOTÁ D.C.,1,11001,00-ESCRITURA 6261 DE 16/12/2022; 051-SOACHA,ACTIVO,,2023-02-14 00:00:00,051-225142,BOGOTÁ D.C.,CESIÓN A TÍTULO GRATUITO DE BIENES FISCALES,3,51,11001-051-225142-00003-00121-2023,0,0,1,URBANO,0.0,2023
Ciudades y aglomeraciones,121,2,2,BOGOTÁ D.C.,1,11001,00-ESCRITURA 6261 DE 16/12/2022; 051-SOACHA,ACTIVO,,2023-02-14 00:00:00,051-225143,BOGOTÁ D.C.,CESIÓN A TÍTULO GRATUITO DE BIENES FISCALES,3,51,11001-051-225143-00003-00121-2023,0,0,1,URBANO,0.0,2023
Ciudades y aglomeraciones,121,2,2,BOGOTÁ D.C.,1,11001,00-ESCRITURA 6261 DE 16/12/2022; 051-SOACHA,ACTIVO,,2023-02-14 00:00:00,051-225144,BOGOTÁ D.C.,CESIÓN A TÍTULO GRATUITO DE BIENES FISCALES,3,51,11001-051-225144-00003-00121-2023,0,0,1,URBANO,0.0,2023
Ciudades y aglomeraciones,155,1,1,BOGOTÁ D.C.,0,11001,00-ESCRITURA 4081 DEL 30/09/16; SOACHA,ACTIVO,2018-06-05 08:56:51,10/11/16,051-225145,BOGOTÁ D.C.,RESTITUCIÓN EN FIDUCIA MERCANTIL,1,51,11001-051-225145-00001-00155-2016,1,0,1,URBANO,15165983700,2016
Ciudades y aglomeraciones,155,1,1,BOGOTÁ D.C.,0,11001,00-ESCRITURA 3521 DE 23/11/2023; 051-SOACHA,ACTIVO,,2023-12-15 00:00:00,051-225150,BOGOTÁ D.C.,RESTITUCIÓN EN FIDUCIA MERCANTIL,3,51,11001-051-225150-00003-00155-2023,0,0,1,URBANO,6089589800,2023
Ciudades y aglomeraciones,301,3,2,BOGOTÁ D.C.,1,11001,00-ESCRITURA 2134 DE 07/09/2023; 051-SOACHA,ACTIVO,,2023-09-22 00:00:00,051-231548,BOGOTÁ D.C.,ADJUDICACIÓN SUCESIÓN DERECHO DE CUOTA,5,51,11001-051-231548-00005-00301-2023,0,0,1,RURAL,40000000,2023
Ciudades y aglomeraciones,125,1,9,BOGOTÁ D.C.,1,11001,00-ESCRITURA 2282 DE 22/09/2023; 051-SOACHA,ACTIVO,,2023-10-31 00:00:00,051-231548,BOGOTÁ D.C.,COMPRAVENTA,6,51,11001-051-231548-00006-00125-2023,0,0,1,RURAL,280000000,2023
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,00-ESCRITURA 1527 DE 11/06/2022; 051-SOACHA,ACTIVO,,2023-08-18 00:00:00,051-238035,BOGOTÁ D.C.,COMPRAVENTA,8,51,11001-051-238035-00008-00125-2023,0,0,1,URBANO,30000000,2023
Ciudades y aglomeraciones,219,1,1,BOGOTÁ D.C.,1,11001,00-ESCRITURA 1891 DE 23/10/2023; 051-SOACHA,ACTIVO,,2023-11-02 00:00:00,051-238035,BOGOTÁ D.C.,HIPOTECA ABIERTA SIN LIMITE DE CUANTIA,9,51,11001-051-238035-00009-00219-2023,0,0,1,URBANO,0.0,2023
Ciudades y aglomeraciones,842,4,2,BOGOTÁ D.C.,0,11001,00-OFICIO 2020 DE 07/10/2015; 051-SOACHA,ACTIVO,,2015-10-21 00:00:00,051-260693,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,6,51,11001-051-260693-00006-00842-2015,0,0,1,RURAL,0.0,2015
Ciudades y aglomeraciones,842,10,2,BOGOTÁ D.C.,0,11001,00-OFICIO 2020 DE 07/10/2015; 051-SOACHA,ACTIVO,,2015-10-21 00:00:00,051-260693,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,7,51,11001-051-260693-00007-00842-2015,0,0,1,RURAL,0.0,2015
Ciudades y aglomeraciones,842,2,2,BOGOTÁ D.C.,0,11001,00-OFICIO 17285 DE 11/02/2016; 051-SOACHA,ACTIVO,,2016-03-29 00:00:00,051-260693,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,9,51,11001-051-260693-00009-00842-2016,0,0,1,RURAL,0.0,2016
Ciudades y aglomeraciones,607,1,1,BOGOTÁ D.C.,1,11001,00-ESCRITURA 3669 DE 27/09/2023; 051-SOACHA,ACTIVO,,2023-10-11 00:00:00,051-260693,BOGOTÁ D.C.,COMPRAVENTA DERECHOS Y ACCIONES,10,51,11001-051-260693-00010-00607-2023,0,0,1,RURAL,9571997.0,2023
Ciudades y aglomeraciones,219,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2020 DE 30-10-2017; NOTARIA VEINTITRES DE BOGOTA D. C.,,1972-01-11 00:00:00,2017-11-02 00:00:00,50C-11,BOGOTÁ D.C.,HIPOTECA ABIERTA SIN LIMITE DE CUANTIA,16,50C,11001-50C-000011-00016-00219-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,125,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1033 DE 29-05-2015; NOTARIA TREINTA Y CUATRO DE BOGOTA D. C.,,1972-01-11 00:00:00,2015-06-03 00:00:00,50C-14,BOGOTÁ D.C.,COMPRAVENTA,19,50C,11001-50C-000014-00019-00125-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 6731 DE 04-06-2015; NOTARIA VEINTINUEVE DE BOGOTA D. C.,,1972-01-11 00:00:00,2015-07-10 00:00:00,50C-16,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,27,50C,11001-50C-000016-00027-00843-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1544 DE 20-12-2018; NOTARIA DECIMA DE BOGOTA D. C.,,1972-01-11 00:00:00,2019-03-22 00:00:00,50C-18,BOGOTÁ D.C.,COMPRAVENTA,19,50C,11001-50C-000018-00019-00125-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 279 DE 25-02-2020; NOTARIA SESENTA Y CINCO DE BOGOTA D. C.,,1972-01-11 00:00:00,2020-10-15 00:00:00,50C-40,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,28,50C,11001-50C-000040-00028-00843-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 3923 DE 14-11-2015; NOTARIA TREINTA Y CUATRO DE BOGOTA D. C.,,1972-01-12 00:00:00,2015-12-22 00:00:00,50C-41,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,25,50C,11001-50C-000041-00025-00843-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,109,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1141 DE 21-09-2018; NOTARIA DECIMA DE BOGOTA D. C.,,1972-01-14 00:00:00,2018-09-27 00:00:00,50C-42,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESION,11,50C,11001-50C-000042-00011-00109-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 5660636941 DE 03-08-2016; SECRETARIA DE MOVILIDAD DE BOGOTA D. C.,,1972-01-28 00:00:00,2016-08-10 00:00:00,50C-50,BOGOTÁ D.C.,VALORIZACIÓN,16,50C,11001-50C-000050-00016-00212-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 755781 DE 22-07-2019; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-28 00:00:00,2019-07-24 00:00:00,50C-50,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,17,50C,11001-50C-000050-00017-00842-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,197,3,1,BOGOTÁ D.C.,1,11001,06-SENTENCIA 2015-47 DE 03-04-2018; JUZGADO 26 DE FAMILIA DE BOGOTA DE BOGOTA D. C.,,1972-01-10 00:00:00,2018-06-13 00:00:00,50C-55,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESIÓN Y LIQUIDACIÓN DE LA SOCIEDAD CONYUGAL Y/O SOCIEDAD PATRIMONIAL DE HECHO,4,50C,11001-50C-000055-00004-00197-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,843,2,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 252 DE 31-01-1975; NOTARIA SEXTA DE BOGOTA D. C.,,1972-01-20 00:00:00,2019-04-24 00:00:00,50C-83,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,9,50C,11001-50C-000083-00009-00843-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,843,2,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 12913 DE 16-11-1985; NOTARIA QUINTA DE BOGOTA D. C.,,1972-01-20 00:00:00,2019-04-24 00:00:00,50C-83,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,10,50C,11001-50C-000083-00010-00843-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,901,0,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 2001 DE 11-07-2019; NOTARIA QUINTA DE BOGOTA D. C.,,1972-01-20 00:00:00,2019-08-23 00:00:00,50C-83,BOGOTÁ D.C.,ACLARACIÓN,11,50C,11001-50C-000083-00011-00901-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,125,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2001 DE 11-07-2019; NOTARIA QUINTA DE BOGOTA D. C.,,1972-01-20 00:00:00,2019-08-23 00:00:00,50C-83,BOGOTÁ D.C.,COMPRAVENTA,12,50C,11001-50C-000083-00012-00125-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,841,3,1,BOGOTÁ D.C.,0,11001,04-OFICIO 713 DE 20-02-2015; JUZGADO 020  CIVIL DE CIRCUITO DE BOGOTA D.C. DE BOGOTA D. C.,,1972-01-12 00:00:00,2015-03-04 00:00:00,50C-86,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,6,50C,11001-50C-000086-00006-00841-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,301,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 234 DE 24-08-2015; NOTARIA UNICA DE SAN JUAN DE RIOSECO,,1972-04-05 00:00:00,2015-10-08 00:00:00,50C-90,BOGOTÁ D.C.,ADJUDICACIÓN SUCESIÓN DERECHO DE CUOTA,6,50C,11001-50C-000090-00006-00301-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,843,2,1,BOGOTÁ D.C.,0,11001,02-CERTIFICADO 1738 DE 19-05-2023; NOTARIA CUARENTA Y OCHO DE BOGOTA D.C.,,1972-01-11 00:00:00,2023-06-06 00:00:00,50C-105,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,38,50C,11001-50C-000105-00038-00843-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,843,1,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 843 DE 20-06-2019; NOTARIA TREINTA Y CINCO DE BOGOTA D. C.,,1971-11-20 00:00:00,2019-07-08 00:00:00,50C-116,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,13,50C,11001-50C-000116-00013-00843-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,843,1,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 843 DE 20-06-2019; NOTARIA TREINTA Y CINCO DE BOGOTA D. C.,,1971-11-20 00:00:00,2019-07-08 00:00:00,50C-116,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,14,50C,11001-50C-000116-00014-00843-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,313,2,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 4771 DE 08-08-2023; NOTARIA VEINTISIETE DE BOGOTA D.C.,,1900-01-01 00:00:00,2023-08-23 00:00:00,50C-121,BOGOTÁ D.C.,CONSTITUCIÓN DE FIDEICOMISO CIVIL,20,50C,11001-50C-000121-00020-00313-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,125,2,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2458 DE 21-08-2015; NOTARIA SETENTA Y SEIS DE BOGOTA D. C.,,1972-01-11 00:00:00,2015-09-30 00:00:00,50C-133,BOGOTÁ D.C.,COMPRAVENTA,8,50C,11001-50C-000133-00008-00125-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,317,2,0,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2567 DE 20-09-2016; NOTARIA SETENTA Y SEIS DE BOGOTA D. C.,,1972-01-11 00:00:00,2016-11-16 00:00:00,50C-133,BOGOTÁ D.C.,CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL,9,50C,11001-50C-000133-00009-00317-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,197,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1496 DE 29-12-2020; NOTARIA DOCE DE BOGOTA D.C.,,1972-01-13 00:00:00,2021-04-06 00:00:00,50C-134,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESIÓN Y LIQUIDACIÓN DE LA SOCIEDAD CONYUGAL Y/O SOCIEDAD PATRIMONIAL DE HECHO,22,50C,11001-50C-000134-00022-00197-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,359,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 7202 DE 19-02-2018; SECRETARIA DISTRITAL DE PLANEACION DE BOGOTA D. C.,,1972-01-11 00:00:00,2018-02-28 00:00:00,50C-136,BOGOTÁ D.C.,DECLARATORIA DE BIEN INMUEBLE DE INTERES CULTURAL NUMERAL 1.2 ART 7 DE LA LEY 1185 DE 2008,27,50C,11001-50C-000136-00027-00359-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,109,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 4659 DE 29-12-2022; NOTARIA SEGUNDA DE BOGOTA D.C.,,1972-01-11 00:00:00,2023-03-13 00:00:00,50C-138,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESION,9,50C,11001-50C-000138-00009-00109-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,125,2,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 3887 DE 27-12-2018; NOTARIA SETENTA Y UNO DE BOGOTA D.C.,,1972-01-11 00:00:00,2020-08-14 00:00:00,50C-153,BOGOTÁ D.C.,COMPRAVENTA,18,50C,11001-50C-000153-00018-00125-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,842,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 14174 DE 07-02-2017; CONTRALORIA GENERAL DE LA REPUBLICA DE BOGOTA D. C.,,1972-01-11 00:00:00,2017-03-03 00:00:00,50C-157,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,17,50C,11001-50C-000157-00017-00842-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,427,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 2765 DE 18-08-2018; JUZGADO 038  CIVIL  MUNICIPAL DE BOGOTA D.C. DE BOGOTA D. C.,,1972-01-13 00:00:00,2018-09-12 00:00:00,50C-158,BOGOTÁ D.C.,EMBARGO EJECUTIVO CON ACCIÓN PERSONAL,12,50C,11001-50C-000158-00012-00427-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,112,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2444 DE 25-08-2017; NOTARIA TREINTA DE BOGOTA D. C.,,1971-01-11 00:00:00,2018-01-17 00:00:00,50C-194,BOGOTÁ D.C.,ADJUDICACIÓN LIQUIDACIÓN SOCIEDAD CONYUGAL,5,50C,11001-50C-000194-00005-00112-2018,0,0,0,URBANO,,2018
